target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
RP11-665C16.1	0.42519503966658273	0.9998704121877456	-0.5800227695283788	0.7273552211053822	3.3128566850616603	0.6846966829292511	0.2170320410859542	0.4444220165325198	1.334835104077207	1.334835104077207
MAGIX	0.9812928570738896	0.9998704121877456	-0.017173732662210364	0.7324154550062042	2.6937905125641426	1.0811129951113536	0.3526461629838571	0.8115628203046963	1.2208888732965153	1.2208888732965153
CHMP4BP1	0.6345314754863393	0.9998704121877456	-0.22886535833453783	0.48145844199327026	7.585275545118118	0.4015761754915645	0.010689974024652263	0.40995774574161636	0.6692632379840037	0.6692632379840037
TMEM69	0.526771941729477	0.9998704121877456	0.2702762305023382	0.42701623013033657	8.685469398778096	0.2631055114267016	0.015553109994579171	0.25130838131581446	0.5193192816699462	0.5193192816699462
TSNAXIP1	0.5431865265632109	0.9998704121877456	0.5301234359083755	0.8719114975587569	5.781462053201059	2.1296034428483686	0.09940758276639218	2.1305994186540596	1.1870740004349922	2.1305994186540596
RPS7P3	0.9526484985358521	0.9998704121877456	-0.04340838750203109	0.731012479011969	4.103374294527667	0.8284564050338271	0.16994942927110848	0.7218092188338178	1.3975630211778165	1.3975630211778165
RPS24	0.6326252683183997	0.9998704121877456	-0.2835505912304999	0.5931585966096995	15.084117588108386	0.9751832110539644	1.22875061905525e-4	1.0319326790852599	0.8438777513452929	1.0319326790852599
OSBPL7	0.4130298637694775	0.9998704121877456	0.38391168754376115	0.46900094736621145	7.948365423332024	0.6300156208820457	0.03157999731486586	0.6136415426676523	0.6068968662051187	0.6136415426676523
RP11-383J24.2	0.6958538445967992	0.9998704121877456	-0.28560123568298557	0.7305810385105953	2.623342001846668	1.3602604800542786	0.3608380970969709	1.0856527024679423	1.204824620807941	1.204824620807941
POLHP1	0.9058196982334678	0.9998704121877456	-0.08415601452524493	0.7113001219654251	4.692810648276749	0.5862337551784905	0.11013140432035008	0.5195992123828755	1.373982328636534	1.373982328636534
AC012513.4	0.6499233767469902	0.9998704121877456	0.3284023504112808	0.7235625510481364	4.40274699399216	1.1076026114532629	0.14243566607241498	1.0260321895170028	1.3932897787468266	1.3932897787468266
PPP5D1	0.8293453861273388	0.9998704121877456	-0.15736020601809264	0.7300701618005443	3.880461038117008	0.26835261018361894	0.17341786206747942	0.10998988061603601	1.390055965310175	1.390055965310175
OAS2	0.48519926373392125	0.9998704121877456	0.5189144580352075	0.7434680439038185	9.827570394948523	1.5619903063260976	0.011039707453670479	1.6103448406444287	0.47054081681523235	1.6103448406444287
TMEM132B	0.9610261884443008	0.9998704121877456	0.03495018597867752	0.7152269312925255	5.157364098689281	1.3278999504595415	0.1841314208194631	1.2456390556651846	1.3164139647024975	1.3164139647024975
CTD-2210P15.2	0.7728456622244761	0.9998704121877456	-0.21394913407199095	0.7411941103044765	3.8458242355832133	1.266398466444384	0.223327923725025	1.1301572647192508	1.3881536231151055	1.3881536231151055
IGHV3-49	0.4197594999422354	0.9998704121877456	1.5994433247378383	1.9823585573753455	6.211672797336834	11.239885862655754	0.0634140098813213	11.463839310116512	1.0556590048043446	11.463839310116512
FBXO5	0.5793416762885933	0.9998704121877456	-0.27837064011482415	0.5021599284961343	7.701623814335339	0.7030843668120571	0.01338774903620999	0.7262950594063686	0.6477524401204461	0.7262950594063686
RP6-206I17.4	0.8453194847684286	0.9998704121877456	-0.13366125977106394	0.6851126599558389	6.50153024235357	1.2822431749131784	0.11744343480881962	1.2594026785643575	0.9685314966193733	1.2594026785643575
CENPB	0.8934004722505461	0.9998704121877456	0.05523778952633125	0.4122141318806135	9.060942475228666	0.29589568627323515	0.004303987205307442	0.31366442678516504	0.4941294516594835	0.4941294516594835
ADAT2	0.22161386415163753	0.9998704121877456	-0.5950857975548031	0.4868781185550655	7.9279420448192175	0.7198779315015219	0.016425141019222208	0.6789224124754244	0.6101026199929228	0.6789224124754244
SRGAP2B	0.7460068322757986	0.9998704121877456	-0.17176546994808306	0.5302890672831704	7.117919831776375	0.5533063146876577	0.033111953464581734	0.5560992132589199	0.7917604315169126	0.7917604315169126
CXCL17	0.7559579907954018	0.9998704121877456	-0.6010279024179399	1.9338527590119936	7.3190440218758805	10.2621533049583	0.09636995096788496	10.873670430077796	0.7334305348533913	10.873670430077796
CTD-2215E18.1	0.40764961084912726	0.9998704121877456	-0.6209749861953471	0.7499363819792048	2.520729855992423	0.985561133145368	0.4692944134254252	0.5050696936894135	1.1804256791550167	1.1804256791550167
KLF3P1	0.7527276821301451	0.9998704121877456	-0.23169180011059665	0.7354250629550311	3.542239838320808	0.5642018092206065	0.22327218703091892	0.3722171051015629	1.3632212144214884	1.3632212144214884
NMNAT3	0.6883520488779833	0.9998704121877456	0.4260593709732245	1.0622472598335029	5.819645549313862	3.111497027236887	0.07272428545453885	3.2371588215485656	1.1761625433840894	3.2371588215485656
FGA	0.9766195548580652	0.9998704121877456	0.05433505846030026	1.853980909814732	4.674312006474226	9.363019826290927	0.19279002794121622	9.88979593300067	1.3756267739446475	9.88979593300067
BID	0.7902062612756409	0.9998704121877456	0.1269028663532095	0.47700172805938923	8.744884988077633	0.6231243896784818	0.015167138423763396	0.652256097386391	0.5146374497783317	0.652256097386391
MRPL3	0.3618626557665397	0.9998704121877456	-0.4545892727720646	0.4985506921069957	9.922514837563162	0.7203088536755409	0.002856732491205996	0.7262314591365298	0.47001196991127653	0.7262314591365298
IPP	0.38131475331877307	0.9998704121877456	-0.4055924299845059	0.4632819759017406	7.885369272660967	0.2637356221055353	0.012686917876414044	0.23421693337840652	0.6168949704301541	0.6168949704301541
LIX1	0.7463683220145847	0.9998704121877456	0.3885771488359991	1.201419475799391	3.1574099929837978	3.9632069796814213	0.26980182814742937	3.9641971918874828	1.311147021492211	3.9641971918874828
ARF1P2	0.6673305109120782	0.9998704121877456	-0.3169310055294304	0.7373667736354821	3.4123431217279188	0.4352043487826897	0.24675376661341597	0.19926326776948333	1.3481281927139448	1.3481281927139448
RNF113A	0.3342676053611031	0.9998704121877456	0.49146869440329	0.5090019828321856	7.276084692581247	0.3685850481299746	0.014610122691380699	0.3278259547129357	0.7453667316547692	0.7453667316547692
RPL17P25	0.5972708060121099	0.9998704121877456	-0.3818010661023573	0.7226573912196818	4.538867305932645	1.0620821149137285	0.14589870896554466	0.9649898743806068	1.3859868259488015	1.3859868259488015
KBTBD3	0.537446725622398	0.9998704121877456	-0.4384655874262322	0.7110114941864063	4.202022505529867	0.3933701079168857	0.08489662027544134	0.29535277214936184	1.398012924662438	1.398012924662438
NDUFA1	0.8870978257594584	0.9998704121877456	0.06255222258523348	0.4405786072247877	10.969903102021258	0.5295371503555235	9.775155876529042e-4	0.5684103779018062	0.48446212960646684	0.5684103779018062
DNAJC28	0.431385046463027	0.9998704121877456	0.5744155698168601	0.7300435038685191	4.114638475216573	0.5164097314826327	0.16565028992232808	0.3160322780265925	1.3977093615301706	1.3977093615301706
TCEB1P19	0.8413401833578854	0.9998704121877456	0.1464974008508672	0.7318301120660606	3.0569545359056467	0.6631082165225928	0.27701223625803584	0.4322617123454404	1.294008681660058	1.294008681660058
TMEM242	0.8203000759001254	0.9998704121877456	-0.1253967000678933	0.5520216129354009	6.91385805052174	0.23789036772495653	0.03986198850780143	0.2127795837853907	0.8540064041924162	0.8540064041924162
PLEKHG1	0.8456540922221736	0.9998704121877456	-0.08350260627766129	0.4289522608511647	10.163467724908969	0.5026420106015305	0.00909217240670089	0.5306412843886544	0.4704859312066395	0.5306412843886544
RP11-77O7.1	0.6644528797408201	0.9998704121877456	-0.3063857355097127	0.7063264344443199	4.731886976818603	0.517994655299178	0.09309852330392668	0.4435604509534017	1.3703327705475634	1.3703327705475634
AC092431.2	0.6587365769540312	0.9998704121877456	0.3172764479299911	0.7183755741587462	2.47770295343434	0.9696180720639245	0.34393030449902	0.6775597671898874	1.1698558611081777	1.1698558611081777
RP11-471L13.3	0.7834951170260369	0.9998704121877456	-0.2004611089983997	0.7295671608939585	3.0202338201273964	0.5289798927375708	0.27392393719818564	0.28667940947448967	1.2873962400827696	1.2873962400827696
SSR3	0.8965966726608714	0.9998704121877456	0.05238221485280027	0.4030586422778995	9.589802559683633	0.3307016215200513	0.002589400805573067	0.3529316713798823	0.47394898859814466	0.47394898859814466
FSIP2	0.8734325590539997	0.9998704121877456	-0.09414142356950322	0.5909695687122871	8.320965064593176	0.9531338692864514	0.016014816303139584	1.0084372750525548	0.5553030082518865	1.0084372750525548
CDKN1A	0.7447870233927674	0.9998704121877456	0.24628192038047492	0.7565783838966197	9.368048347525646	1.571846748903906	0.0036159268704957018	1.6754559026697258	0.48022646914976963	1.6754559026697258
ID4	0.20552417935760586	0.9998704121877456	-1.2014512057158497	0.9490368257077246	5.683638095635882	2.7557004419702893	0.08155262266084427	2.560415340550712	1.2136867737482933	2.560415340550712
ASPHD2	0.24508363168035543	0.9998704121877456	0.7878176995941085	0.6777661805502834	5.313546462656345	0.37450266859758735	0.056594477547226116	0.20667046800440608	1.2908820425794172	1.2908820425794172
SLC3A1	0.8365651818721178	0.9998704121877456	0.12860888744571708	0.623440399339727	6.922885216312157	1.0621502269306637	0.05081560387715986	1.0893063286075495	0.8512725056056824	1.0893063286075495
FAM65B	0.3335126778205826	0.9998704121877456	0.6948901030249545	0.7185574262748822	8.025249620951172	1.5075435735683078	0.024891604221690802	1.489661068685672	0.59515083861291	1.489661068685672
AASDHPPT	0.6272625285585122	0.9998704121877456	-0.20688378486965178	0.4260519634485477	8.642151876336381	0.1459521081379888	0.009544222251589516	0.13797733205369273	0.5229152527196076	0.5229152527196076
RP11-568K15.1	0.7188078002361475	0.9998704121877456	0.25408001104002803	0.7056747059731846	4.82950694448784	0.7122208900718429	0.10053261918880924	0.6519078640247424	1.3601993000521901	1.3601993000521901
CDC25B	0.6337927087151791	0.9998704121877456	-0.2170211719439137	0.4555484170241966	10.307265526969303	0.5751250208763041	0.006241583196402573	0.6024965402131347	0.47183787497796775	0.6024965402131347
MRC2	0.3196502818267024	0.9998704121877456	0.8388106224382412	0.8428759793679823	9.614988708696702	2.0825246464119793	0.01229496474027148	2.0716621239399657	0.4734351917686287	2.0716621239399657
ZNF143	0.6651589290697311	0.9998704121877456	0.19824992471064967	0.45806192995932293	7.940620855452293	0.10501760794157998	0.007365760703431258	0.09686174817466912	0.6081083855522105	0.6081083855522105
CEACAM1	0.19381440809593822	0.9998704121877456	-1.1138544475274716	0.8572215882244827	8.926081169738389	2.2614840908863405	0.016014028137720127	2.1394839357287205	0.5020282473459219	2.1394839357287205
LRRC10	0.5270736721506533	0.9998704121877456	-0.4672746014678363	0.7387981479887544	2.5952852632886363	0.585679362893734	0.40281086099368835	0.17865304602118037	1.1982690691897115	1.1982690691897115
PLAU	0.4218786930272503	0.9998704121877456	0.8162314352086878	1.0162671938812022	9.211057425208578	2.9527396124269076	0.00920179850855111	3.0203419622783563	0.48666186102480063	3.0203419622783563
C4A	0.25494208587973394	0.9998704121877456	1.256601638369679	1.1038048730268701	11.854589446742347	3.649497290033171	0.0019293105124475209	3.5720006027932896	0.5166521837102974	3.5720006027932896
GATS	0.2726361290355999	0.9998704121877456	0.5208680870221055	0.4748061717970835	9.803253510220356	0.6709026288745299	0.004862343884270603	0.6564309650604274	0.47074832005017936	0.6564309650604274
GBP1P1	0.4501543959266332	0.9998704121877456	0.8733516171235645	1.1565156194693018	7.213728380914866	3.802985363493142	0.03469212477704558	3.8887244509139123	0.7632609001002669	3.8887244509139123
RP11-378G13.2	0.3425937536561012	0.9998704121877456	-0.7142470155718766	0.752589327184005	4.560033487568686	1.6496286901474044	0.1322182096489949	1.5291944968320732	1.3845667402147495	1.5291944968320732
STXBP1	0.8200191667778594	0.9998704121877456	-0.10366740466747032	0.4556401930290272	7.971940987250869	0.4726365719859542	0.005743237973904138	0.5008250449095258	0.6032401861697814	0.6032401861697814
NPY6R	0.4458046123392368	0.9998704121877456	0.530690938442129	0.696053860421362	5.310491147460623	1.1585214093812046	0.12976629002410045	1.0543242207230334	1.2914072413578435	1.2914072413578435
RPS18P9	0.8599392108783912	0.9998704121877456	-0.12259571991077423	0.6947840451191589	5.068445974661949	0.22347200661943778	0.08631703437299063	0.15095380730035574	1.3296759157266242	1.3296759157266242
RP11-214O14.1	0.33173314233641454	0.9998704121877456	-0.7111763375289426	0.7326964880836023	3.627745797284499	0.6606479303123466	0.2030162616320569	0.39432787637258504	1.3717265597414066	1.3717265597414066
RP11-481A20.11	0.5310051006848987	0.9998704121877456	-0.526338125084735	0.840161644322403	7.575619065106701	1.9807045182769487	0.015093864081516991	2.055462795784021	0.671236711223498	2.055462795784021
RP4-765C7.2	0.2860181674118591	0.9998704121877456	-0.7813747136863738	0.7323803685606634	3.3523417771006683	0.6857111620601429	0.23309591159439194	0.3675979372893914	1.340288367547897	1.340288367547897
MBOAT1	0.42144386389605076	0.9998704121877456	0.336563308238049	0.41865335470767	9.220020422379749	0.5011375953583915	0.007831309188328996	0.5062958762750971	0.48625687105391296	0.5062958762750971
SAMD5	0.5561503069720077	0.9998704121877456	0.7315205720328793	1.2428794854507572	5.995749825082757	4.319724042210493	0.6149776931360071	3.9162872585700548	1.1231957100515135	3.9162872585700548
TNXB	0.28056231303211787	0.9998704121877456	0.7658159561624713	0.7097085208884362	11.541580420839365	1.4948255098426593	0.007882255094567147	1.4695972197956115	0.5031377062748439	1.4695972197956115
FOSL1P1	0.8563402668773904	0.9998704121877456	-0.13328294302486451	0.7362283311710354	3.0997021907180624	0.5816211525963404	0.2884875072784678	0.33386536942702555	1.3014734825369363	1.3014734825369363
CLCN1	0.6618626287180462	0.9998704121877456	-0.5752157426936144	1.3152508839171804	2.9319278641787254	4.781202735053188	0.13675743405275528	4.93757156970569	1.270752595418331	4.93757156970569
