target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
TMEM160	0.3835485322517784	0.9179579599157831	0.7592972618402527	6.446629858902939	1	6.30827111065327	0.46047356135020995	0.02726577268354327	0.43320778866666665	1.0598715004238068	1.0598715004238068
AC093642.5	0.4516130394181853	0.9179579599157831	0.5666002965777004	4.369518662531816	1	6.625047225626705	0.31210847589512986	0.027858670646915083	0.28424980524821464	0.9671735429106214	0.9671735429106214
AZGP1	0.1536041853339756	0.9179579599157831	2.0360885092785708	119.81501397540065	1	5.733868576046436	8.558215283957189	0.1097758982258756	8.448439385731314	1.2346658264530137	8.448439385731314
NAALADL1	0.25311702678844034	0.9179579599157831	1.3060172233706169	10.337906350728757	1	5.480444566201209	0.738421882194911	0.08400088003523289	0.6544210021596784	1.2945057644443074	1.2945057644443074
TNNT3	0.36637969195407877	0.9179579599157831	0.815906643119888	97.71248709395087	1	8.472155421253973	6.979463363853632	0.02462807087945685	6.954835292974177	0.5491886405516037	6.954835292974177
UTRN	0.6208443822525457	0.9179579599157831	0.24468257292828	7.135412102296987	1	10.521717050527332	0.5096722930212146	0.002072198782060602	0.5076000942391529	0.4766478724125643	0.5076000942391529
TAL1	0.16289878003559366	0.9179579599157831	1.9471084850725475	28.195812366984708	1	3.957244505493941	2.0139865976417646	0.1747546044145057	1.8392319932272594	1.417786063036844	1.8392319932272594
PAQR8	0.13615744626542897	0.9179579599157831	2.220857169837764	11.101450963927382	1	6.673078196312443	0.7929607831376702	0.1347738944636704	0.6581868886739998	0.9544310917179399	0.9544310917179399
IKZF4	0.5617696053216031	0.9179579599157831	0.33664950498067725	2.357939803176278	1	5.363438320617532	0.1684242716554484	0.05393045042058857	0.11449382123485986	1.3157591985779282	1.3157591985779282
NAIF1	0.2125754450913912	0.9179579599157831	1.5537992423195632	11.775626575678613	1	6.316107866228334	0.841116183977044	0.1822842561339169	0.6588319278431269	1.057445705020327	1.057445705020327
CTD-2314B22.2	0.4918012941061096	0.9179579599157831	0.4725829292175874	7.802875718336656	1	4.3945192299593	0.5573482655954753	0.13423348710510613	0.4231147784903693	1.4208519059102627	1.4208519059102627
RP11-686D22.3	0.39153731530035735	0.9179579599157831	0.734162386281902	10.54842436475329	1	4.763368421342788	0.7534588831966631	0.10377724579096043	0.6496816374057031	1.397378497753407	1.397378497753407
BAD	0.5146755111368789	0.9179579599157831	0.4245497151558695	3.3282462758946565	1	5.840793669753249	0.23773187684961836	0.03402455153698318	0.20370732531263513	1.2045541659183692	1.2045541659183692
USP27X	0.4475526754695441	0.9179579599157831	0.5768423802387943	8.911930970892563	1	5.5545226896361175	0.6365664979208968	0.0460595102819814	0.590506987638916	1.2790753243940767	1.2790753243940767
RP11-1094M14.7	0.1794022177818089	0.9179579599157831	1.802569062614154	18.469212959081453	1	3.9993211332207275	1.319229497077245	0.18119843511732106	1.1380310619599256	1.4195538813586936	1.4195538813586936
EPT1	0.35060818518221987	0.9179579599157831	0.8712547128000807	13.994279246905345	1	7.802607968726009	0.9995913747789543	0.012313286326792426	0.9872780884521608	0.6480512221276589	0.9872780884521608
FAM228B	0.20756688151927133	0.9179579599157831	1.5883160977840163	8.088210528317534	1	7.60549543884628	0.5777293234512523	0.00949057813534481	0.5682387453159076	0.684867362264314	0.684867362264314
TNNT1	0.4237422932360019	0.9179579599157831	0.6399130266270703	117.7638150994814	1	8.815942692957474	8.411701078534383	0.01756510995780888	8.394135968576578	0.5178686855649656	8.394135968576578
ASAP3	0.44337766571062454	0.9179579599157831	0.5875253072014601	9.284494597245319	1	8.406913295368541	0.663178185517522	0.011774582162325926	0.6514036033551968	0.556552735794017	0.6514036033551968
ABLIM1	0.41523976260081724	0.9179579599157831	0.663748301101073	10.2367655444128	1	11.552932451729761	0.7311975388866292	0.003986696675151627	0.7272108422114769	0.5017148067360683	0.7272108422114769
PIGA	0.42009313420354616	0.9179579599157831	0.6500546702139687	8.102065265984697	1	7.067928947246388	0.5787189475703358	0.04446814935186516	0.5342507982184703	0.8342780510859016	0.8342780510859016
RP11-638I2.10	0.25973099462517124	0.9179579599157831	1.2701902368934341	8.2609173465445	1	4.219266303375692	0.5900655247531784	0.13439399543964833	0.4556715293135303	1.4237973581388763	1.4237973581388763
ACE	0.2137639334905669	0.9179579599157831	1.5457501404437863	25.2092834270316	1	9.394027373549646	1.80066310193083	0.007756629359678876	1.7929064725711497	0.48504194001455136	1.7929064725711497
RP11-958N24.2	0.21221688443621267	0.9179579599157831	1.5562381102999439	122.07805028163492	1	8.609219939543353	8.719860734402491	0.04999289768248286	8.66986783672001	0.5354178185321808	8.66986783672001
SCUBE3	0.6041522000365748	0.9179579599157831	0.26877871419425503	5.594661019562421	1	8.289706461153138	0.39961864425445864	0.009885453961696003	0.38973319029276265	0.5711937144177188	0.5711937144177188
MDH2	0.49949827622492043	0.9179579599157831	0.45600225325798505	7.070306659929642	1	10.417056471098446	0.5050219042806889	0.002619870544462199	0.5024020337362265	0.47539277913819905	0.5024020337362265
MTMR10	0.23459948755955787	0.9179579599157831	1.4127555912103205	4.76535470780569	1	9.584261252623344	0.34038247912897734	0.005010115862753763	0.3353723632662241	0.4790438016984489	0.4790438016984489
DGCR14	0.5050265949904262	0.9179579599157831	0.4443578012914635	3.4342086703321035	1	7.367896199607044	0.245300619309436	0.014803737683562407	0.23049688162587356	0.7430841944850505	0.7430841944850505
EVPLL	0.387431075430487	0.9179579599157831	0.7469894196957938	45.37844005073551	1	4.740690118253267	3.2413171464811072	0.06951637397671431	3.171800772504394	1.3994604027373234	3.171800772504394
ZKSCAN1	0.42642048409065353	0.9179579599157831	0.6325527708855212	4.301074267747225	1	11.47027740191931	0.30721959055337567	0.001739123850994817	0.3054804667023784	0.4988202595946051	0.4988202595946051
DPY19L2P3	0.2354746581282583	0.9179579599157831	1.4074831273650759	13.706379126440996	1	4.595921589517685	0.9790270804600713	0.1169314227090855	0.8620956577509856	1.4108255973029693	1.4108255973029693
GDF1	0.4830794946000627	0.9179579599157831	0.49190333955986176	18.714996676176604	1	4.4731981323435654	1.3367854768697573	0.13871324182010497	1.1980722350496524	1.4177600807900586	1.4177600807900586
SARM1	0.3438599169611554	0.9179579599157831	0.8959874117311344	16.092901337800516	1	6.667426763525743	1.1494929527000362	0.04589851073244145	1.1035944419675954	0.9559149207421928	1.1035944419675954
MAZ	0.4220617479082739	0.9179579599157831	0.644567263139848	5.1460636703632385	1	12.144503759585877	0.36757597645451684	0.0011345820592623315	0.36644139439525475	0.5273195648950321	0.5273195648950321
ECT2	0.2667699958533644	0.9179579599157831	1.2332805537218547	19.79528387942233	1	8.682117432162379	1.4139488485301692	0.00397691052468159	1.4099719380054847	0.5288152567758583	1.4099719380054847
AUP1	0.4766663886823572	0.9179579599157831	0.5064805321646695	3.927735274704177	1	11.056725513806146	0.28055251962172717	8.771515647174836e-4	0.2796753680570095	0.4867084933833268	0.4867084933833268
MAGEE1	0.6311866763328828	0.9179579599157831	0.23045497513901125	15.513172061898368	1	6.067507783963246	1.1080837187070276	0.03601150475684589	1.0720722139501804	1.135455312683748	1.135455312683748
TMEM40	0.4426988812055222	0.9179579599157831	0.5892768795573033	85.21519704245439	1	6.585229063488583	6.086799788746743	0.10381935780751626	5.982980430939226	0.9780467476799882	5.982980430939226
MFSD4	0.36085512351953486	0.9179579599157831	0.8349150744498601	63.65731981993045	1	8.140302832265995	4.546951415709315	0.05053223290108532	4.496419182808232	0.5922692985962681	4.496419182808232
TREML2	0.5063246460545477	0.9179579599157831	0.4416551892373306	19.879734550162986	1	3.62230071066786	1.4199810392973562	0.2355739578192121	1.184407081478144	1.393577386629438	1.393577386629438
MRPS33	0.5866592764159614	0.9179579599157831	0.29559176756917793	11.125588782842744	1	8.71595780615071	0.794684913060196	0.006476883729797854	0.7882080293303981	0.5259074341988541	0.7882080293303981
RP11-551L14.7	0.3552674369243166	0.9179579599157831	0.8545532201200956	17.380549862000297	1	3.4620214227280584	1.2414678472857354	0.25868112919870456	0.9827867180870309	1.3757636889585663	1.3757636889585663
C4orf33	0.41242038377941104	0.9179579599157831	0.6718125464233538	4.699433647268407	1	5.934339350359804	0.3356738319477428	0.054296901753884685	0.2813769301938587	1.1766783586553022	1.1766783586553022
CYB5D2	0.5148972094983362	0.9179579599157831	0.4241021632666069	5.427435527473907	1	6.93686226177125	0.38767396624813616	0.035487432399987	0.35218653384814924	0.8762385743527011	0.8762385743527011
STIL	0.1480596881496729	0.9179579599157831	2.092128209755842	10.793350585621152	1	10.096520137955917	0.7709536132586536	0.00928683266221387	0.7616667805964399	0.47331414941192773	0.7616667805964399
RP11-597D13.7	0.28842624550133983	0.9179579599157831	1.12695280545136	14.174921790111398	1	4.0532409318978075	1.0124944135793845	0.1727051064259987	0.839789307153387	1.4213986464884747	1.4213986464884747
MRPS6	0.5238535988213442	0.9179579599157831	0.40629976458640726	7.098068670327251	1	8.325825218601588	0.5070049050233749	0.007588419677438137	0.4994164853459369	0.5664954563922341	0.5664954563922341
FKBPL	0.5644095013111781	0.9179579599157831	0.33212667281655683	4.586640853308705	1	6.895612305811772	0.32761720380776493	0.018093985374416182	0.3095232184333484	0.8892658162239813	0.8892658162239813
TSSK2	0.6172447741255088	0.9179579599157831	0.24975907090737337	18.844382700861754	1	3.796392346892636	1.3460273357758399	0.5049438443364445	0.8410834914393952	1.4083922430850275	1.4083922430850275
GPR137	0.5260678366760828	0.9179579599157831	0.4019812306798869	2.762505454569306	1	6.8164268770945835	0.19732181818352218	0.0248927293089842	0.17242908887453767	0.9136683530594807	0.9136683530594807
SPTBN4	0.21923100655629235	0.9179579599157831	1.5093977553867788	25.23649113573917	1	5.281030116694145	1.8026065096956547	0.23646554282999147	1.5661409668656634	1.3297284901101063	1.5661409668656634
COPE	0.43399870967046195	0.9179579599157831	0.612098687675303	5.061190364987249	1	9.412002615478187	0.36151359749908873	0.0027482854276934827	0.3587653120713957	0.48436812230256876	0.48436812230256876
AP000936.1	0.6585228847447928	0.9179579599157831	0.19532285998342047	7.249698045007479	1	3.3567060271015716	0.5178355746433915	0.26812574139527845	0.2497098332481129	1.361937667647899	1.361937667647899
ATRX	0.5124544498538647	0.9179579599157831	0.4290520702058771	3.324769771431018	1	9.83716973718184	0.2374835551022153	0.0038439775205601177	0.23363957758165546	0.4745423673538167	0.4745423673538167
SLC25A1	0.5973471618148845	0.9179579599157831	0.27901558859563025	5.457124805767904	1	9.171689453028337	0.389794628983422	0.00451513101210589	0.38527949797131583	0.4951893963211628	0.4951893963211628
ZNF100	0.6215553303855215	0.9179579599157831	0.24368759998365164	11.497806099322267	1	9.440421820733723	0.821271864237304	0.007671368255803453	0.8136004959815013	0.48335007384513945	0.8136004959815013
PIR	0.6538733850113196	0.9179579599157831	0.20105156945862035	20.32791121096648	1	7.813001177662249	1.451993657926178	0.0074419859029388295	1.4445516720232383	0.6461993711989765	1.4445516720232383
PCBD2	0.38962830492693534	0.9179579599157831	0.7401016906384719	3.6236840892109075	1	7.965283964246992	0.2588345778007784	0.03281569990547772	0.2260188778953014	0.6199537600380001	0.6199537600380001
ELK4	0.5653772256819044	0.9179579599157831	0.3304789080054711	3.3191112174972925	1	11.43497311176533	0.237079372678378	0.0042800688607326194	0.2327993038176454	0.4976329315473571	0.4976329315473571
RP11-1094M14.9	0.22575162413724537	0.9179579599157831	1.4674299734661886	56.96464465703634	1	4.327429448130991	4.06890318978831	0.13373450914904653	3.9351686806392636	1.4226304026597916	3.9351686806392636
